actor_account,login_count,playtime,level,playtime_per_day,abyss_level,sit,teleport,reborn,social_deal,sit_per_day,portal_use_per_day,teleport_per_day,party_time,sit_per_playtime,pk_per_playtime,npk_per_playtime,partytime_per_playtime,teleport_per_playtime,social_deal_per_playtime,playtime_per_login,reborn_per_login,sit_per_leveling,playtime_per_quest,class
1015990,19.0,156816.0,37.0,15681.6,0.0,136.0,159.0,12.0,47.0,13.6,0.0,15.9,5616.0,0.0008672584430160188,6.376900316294256e-06,9.565350474441384e-05,0.03581267217630854,0.0010139271502907867,0.00029971431486583,8253.473684210527,0.631578947368421,3.675675675675676,650.688796680498,0
1016212,5.0,35457.0,37.0,8864.25,0.0,18.0,42.0,10.0,4.0,4.5,0.0,10.5,10002.0,0.0005076571621964633,2.8203175677581295e-05,0.00033843810813097557,0.2820881631271681,0.0011845333784584143,0.00011281270271032518,7091.4,2.0,0.4864864864864865,17728.5,0
1016290,10.0,94378.0,27.0,13482.57142857143,0.0,51.0,61.0,27.0,15.0,7.285714285714286,0.0,8.714285714285714,28685.0,0.0005403801733454831,2.1191379346881687e-05,0.00032846637987666617,0.3039373582826506,0.0006463370700798915,0.00015893534510161267,9437.8,2.7,1.8888888888888888,4494.190476190476,0
1016611,10.0,103660.0,36.0,20732.0,0.0,19.0,64.0,21.0,28.0,3.8,0.0,12.8,38054.0,0.0001832915300019294,0.00010611614894848543,0.00021223229789697087,0.36710399382596953,0.0006174030484275516,0.00027011383368705385,10366.0,2.1,0.5277777777777778,103660.0,0
1016652,5.0,324961.0,37.0,81240.25,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.461833881604254e-05,3.0772923520053176e-06,64992.2,0.0,0.0,0.0,1
1016812,6.0,34612.0,16.0,8653.0,0.0,10.0,41.0,14.0,3.0,2.5,0.0,10.25,985.0,0.00028891713856465966,0.0,0.00040448399399052354,0.028458338148618974,0.0011845602681151046,8.66751415693979e-05,5768.666666666667,2.3333333333333335,0.625,678.6666666666666,0
1016856,44.0,260800.0,50.0,26080.0,0.0,85.0,404.0,82.0,90.0,8.5,0.0,40.4,7527.0,0.000325920245398773,0.0001495398773006135,0.0006441717791411043,0.028861196319018404,0.001549079754601227,0.0003450920245398773,5927.272727272727,1.8636363636363635,1.7,8993.103448275862,0
1017053,16.0,786646.0,50.0,78664.6,0.0,134.0,34.0,24.0,23.0,13.4,0.0,3.4,0.0,0.00017034345817559614,0.0,3.432293560254549e-05,0.0,4.322147446246469e-05,2.9238056254020234e-05,49165.375,1.5,2.68,0.0,0
1017186,1.0,14648.0,11.0,14648.0,0.0,4.0,15.0,2.0,3.0,4.0,0.0,15.0,10121.0,0.00027307482250136535,0.0,0.00020480611687602403,0.6909475696340798,0.0010240305843801202,0.00020480611687602403,14648.0,2.0,0.36363636363636365,770.9473684210526,0
1017353,9.0,85257.0,10.0,14209.5,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.518772652098948e-05,0.00025804332782058953,9473.0,0.0,0.0,0.0,0
1017541,2.0,14030.0,36.0,7015.0,0.0,24.0,12.0,3.0,0.0,12.0,0.0,6.0,2923.0,0.0017106200997861725,0.0,0.00021382751247327157,0.2083392729864576,0.0008553100498930863,0.0,7015.0,1.5,0.6666666666666666,0.0,0
1017650,5.0,39682.0,32.0,13227.333333333334,0.0,79.0,44.0,15.0,6.0,26.333333333333332,0.0,14.666666666666666,2106.0,0.0019908270752482236,0.00017640239907262738,0.0003276044554205937,0.05307192177813618,0.0011088150798850864,0.00015120205634796633,7936.4,3.0,2.46875,13227.333333333334,0
1017828,8.0,45038.0,50.0,11259.5,103.0,81.0,56.0,4.0,36.0,20.25,0.0,14.0,5765.0,0.0017984812824725787,0.0,8.881389049247302e-05,0.12800301967227676,0.0012433944668946222,0.0007993250144322572,5629.75,0.5,1.62,5004.222222222223,0
1017831,66.0,224556.0,50.0,22455.6,0.0,61.0,198.0,68.0,84.0,6.1,0.0,19.8,49725.0,0.0002716471615098238,4.8985553714886265e-05,0.0005076684657724577,0.2214369689520654,0.0008817399668679528,0.0003740715010954951,3402.3636363636365,1.0303030303030303,1.22,2641.835294117647,0
1019476,50.0,105930.0,50.0,26482.5,0.0,189.0,134.0,27.0,19.0,47.25,0.0,33.5,164.0,0.001784197111299915,7.552157084867365e-05,0.00023600490890210516,0.0015481922023978098,0.0012649863117152836,0.00017936373076559993,2118.6,0.54,3.78,905.3846153846154,0
1019791,87.0,277235.0,50.0,27723.5,201.0,106.0,379.0,146.0,67.0,10.6,0.0,37.9,79099.0,0.0003823471062456039,0.0003354554800079355,0.0006168052374339459,0.2853139033671795,0.0013670712572366405,0.0002416722275325987,3186.609195402299,1.6781609195402298,2.12,5775.729166666667,0
1019983,15.0,45124.0,50.0,7520.666666666667,0.0,56.0,50.0,24.0,7.0,9.333333333333334,0.0,8.333333333333334,12442.0,0.0012410247318500134,4.432231185178619e-05,0.0005318677422214343,0.27572910202996187,0.0011080577962946547,0.00015512809148125167,3008.266666666667,1.6,1.12,9024.8,0
1020075,4.0,329574.0,28.0,109858.0,0.0,233.0,505.0,448.0,13.0,77.66666666666667,0.0,168.33333333333334,0.0,0.0007069732442486361,0.0,0.0,0.0,0.001532281065860778,3.944485912116854e-05,82393.5,112.0,8.321428571428571,980.875,1
1020180,4.0,21223.0,18.0,7074.333333333333,0.0,6.0,14.0,2.0,2.0,2.0,0.0,4.666666666666667,7331.0,0.00028271215191066294,0.0,9.423738397022099e-05,0.34542713094284505,0.0006596616877915469,9.423738397022099e-05,5305.75,0.5,0.3333333333333333,517.6341463414634,0
1020270,33.0,266139.0,37.0,29571.0,0.0,725.0,311.0,86.0,117.0,80.55555555555556,0.0,34.55555555555556,94372.0,0.0027241403928022576,1.878717512277419e-05,0.0003757435024554838,0.35459665813728913,0.0011685622926365547,0.000439619897872916,8064.818181818182,2.606060606060606,19.594594594594593,5118.057692307692,0
1020322,1.0,20188.0,50.0,20188.0,0.0,5.0,9.0,2.0,0.0,5.0,0.0,9.0,0.0,0.0002476718842876957,9.906875371507826e-05,4.953437685753913e-05,0.0,0.0004458093917178522,0.0,20188.0,2.0,0.1,10094.0,0
1020379,9.0,34838.0,32.0,6967.6,0.0,50.0,37.0,10.0,19.0,10.0,0.0,7.4,10257.0,0.0014352144210345026,0.0,0.00040186003788966073,0.29441988633101784,0.001062058671565532,0.000545381479993111,3870.8888888888887,1.1111111111111112,1.5625,2177.375,0
1020435,11.0,28629.0,25.0,7157.25,0.0,32.0,56.0,11.0,6.0,8.0,0.0,14.0,0.0,0.0011177477383073108,0.0,0.00031436655139893113,0.0,0.0019560585420377937,0.00020957770093262077,2602.6363636363635,1.0,1.28,817.9714285714285,0
1020829,13.0,723028.0,50.0,72302.8,0.0,18.0,22.0,12.0,29.0,1.8,0.0,2.2,0.0,2.4895301426777386e-05,0.0,1.9363012220826856e-05,0.0,3.0427590632727915e-05,4.010909674314134e-05,55617.53846153846,0.9230769230769231,0.36,361514.0,0
1021007,61.0,202533.0,50.0,20253.3,0.0,487.0,578.0,352.0,119.0,48.7,0.3,57.8,17420.0,0.002404546419595819,0.0005875585707020584,0.00044930949524275057,0.08601067480361226,0.0028538559148385697,0.0005875585707020584,3320.2131147540986,5.770491803278689,9.74,8438.875,0
1021014,3.0,25767.0,50.0,12883.5,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.00011642798928862498,3.880932976287499e-05,8589.0,0.0,0.0,16.65610859728507,0
1021274,4.0,36227.0,16.0,12075.666666666666,0.0,63.0,39.0,7.0,15.0,21.0,0.0,13.0,0.0,0.001739034421840064,0.0,0.00022082976785270654,0.0,0.0010765451182819445,0.0004140558147238248,9056.75,1.75,3.9375,362.27,0
1021335,2.0,12696.0,44.0,6348.0,0.0,99.0,17.0,6.0,7.0,49.5,0.0,8.5,6818.0,0.0077977315689981095,0.0001575299306868305,0.00039382482671707623,0.5370195337114052,0.0013390044108380593,0.0005513547574039067,6348.0,3.0,2.25,0.0,0
1021437,11.0,59534.0,19.0,9922.333333333334,0.0,9.0,30.0,1.0,65.0,1.5,0.0,5.0,2656.0,0.00015117411899082876,0.0,1.6797124332314306e-05,0.0446131622266268,0.0005039137299694292,0.00109181308160043,5412.181818181818,0.09090909090909091,0.47368421052631576,661.4888888888889,0
1021448,163.0,408210.0,50.0,40821.0,0.0,393.0,504.0,196.0,96.0,39.3,0.2,50.4,77315.0,0.000962739766296759,0.00036500820656034885,0.0006663237059356704,0.18940006369270718,0.0012346586315866834,0.0002351730726831778,2504.3558282208587,1.2024539877300613,7.86,3023.777777777778,0
1021623,10.0,16863.0,20.0,5621.0,0.0,1.0,22.0,1.0,11.0,0.3333333333333333,0.0,7.333333333333333,5802.0,5.930142916444286e-05,0.0,5.930142916444286e-05,0.3440668920120975,0.001304631441617743,0.0006523157208088715,1686.3,0.1,0.05,674.52,0
1021742,5.0,14411.0,12.0,4803.666666666667,0.0,3.0,12.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0002081743112899868,0.0,0.00013878287419332455,0.0,0.0008326972451599472,0.0,2882.2,0.4,0.25,1108.5384615384614,0
1021797,168.0,249999.0,50.0,24999.9,0.0,0.0,111.0,0.0,237.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.00044400177600710403,0.0009480037920151681,1488.0892857142858,0.0,0.0,83333.0,0
1021914,116.0,418656.0,50.0,46517.333333333336,0.0,113.0,406.0,64.0,203.0,12.555555555555555,0.0,45.111111111111114,15252.0,0.0002699113353206451,0.00020303065046243217,9.315523962393946e-05,0.03643086448062371,0.0009697699304440878,0.0004848849652220439,3609.103448275862,0.5517241379310345,2.26,1616.4324324324325,0
1021928,42.0,163302.0,50.0,23328.85714285714,0.0,58.0,148.0,43.0,30.0,8.285714285714286,0.0,21.142857142857142,16141.0,0.0003551701755030557,0.00010410160316468874,0.00024494494862279705,0.09884141039301417,0.000906296309904349,0.00018370871146709776,3888.1428571428573,1.0238095238095237,1.16,1008.0370370370371,0
1022142,71.0,72086.0,50.0,9010.75,0.0,96.0,112.0,18.0,31.0,12.0,0.0,14.0,6466.0,0.0013317426407346781,0.0002635740643120717,0.0001109785533945565,0.08969841578115029,0.001553699747523791,0.00043004189440390644,1015.2957746478874,0.2535211267605634,1.92,4240.35294117647,0
1023055,40.0,104187.0,50.0,13023.375,0.0,127.0,133.0,17.0,15.0,15.875,0.0,16.625,4.0,0.0012189620586061602,3.8392505782871187e-05,0.00010557939090289576,3.8392505782871187e-05,0.0012765508172804668,0.00014397189668576693,2604.675,0.425,2.54,3472.9,0
1023072,102.0,339473.0,50.0,33947.3,0.0,189.0,414.0,59.0,63.0,18.9,0.0,41.4,60044.0,0.0005567453081688382,2.6511681341373245e-05,0.00017379879990455795,0.17687415494015724,0.0012195373417031694,0.00018558176938961271,3328.1666666666665,0.5784313725490197,3.78,5753.779661016949,0
1023817,2.0,17396.0,20.0,8698.0,0.0,34.0,19.0,5.0,4.0,17.0,0.0,9.5,0.0,0.00195447229248103,5.7484479190618535e-05,0.00028742239595309265,0.0,0.0010922051046217522,0.00022993791676247414,8698.0,2.5,1.7,3479.2,0
1024033,22.0,22160.0,10.0,2216.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028203971119133572,1007.2727272727273,0.0,0.0,0.0,0
1024143,24.0,128654.0,50.0,16081.75,0.0,314.0,171.0,49.0,28.0,39.25,0.0,21.375,0.0,0.0024406547794860634,0.00023318357765790416,0.00035754815240878634,0.0,0.0013291463926500535,0.00021763800581404386,5360.583333333333,2.0416666666666665,6.28,3137.9024390243903,0
1024444,10.0,25029.0,23.0,8343.0,0.0,6.0,15.0,11.0,20.0,2.0,0.0,5.0,8315.0,0.00023972192256981902,7.9907307523273e-05,0.00039953653761636503,0.3322146310280075,0.0005993048064245475,0.0007990730752327301,2502.9,1.1,0.2608695652173913,1668.6,0
1024546,6.0,21403.0,50.0,5350.75,0.0,12.0,31.0,7.0,6.0,3.0,0.0,7.75,0.0,0.0005606690650843339,0.00028033453254216697,0.00028033453254216697,0.0,0.0014483950848011961,0.00028033453254216697,3567.1666666666665,1.1666666666666667,0.24,1426.8666666666666,0
1024554,7.0,37885.0,31.0,12628.333333333334,0.0,49.0,46.0,20.0,6.0,16.333333333333332,0.0,15.333333333333334,4493.0,0.0012933878843869606,0.00010558268443975188,0.00042233073775900753,0.1185957502969513,0.0012142008710571467,0.00015837402665962782,5412.142857142857,2.857142857142857,1.5806451612903225,1894.25,0
1024822,31.0,12529.0,39.0,1789.857142857143,0.0,7.0,10.0,0.0,39.0,1.0,0.0,1.4285714285714286,0.0,0.0005587038071673717,0.0,0.0,0.0,0.0007981482959533881,0.003112778354218214,404.16129032258067,0.0,0.1794871794871795,65.25520833333333,0
1024891,11.0,847480.0,50.0,84748.0,0.0,7.0,50.0,2.0,99.0,0.7,0.0,5.0,0.0,8.259781941756738e-06,0.0,2.359937697644782e-06,0.0,5.8998442441119555e-05,0.00011681691603341672,77043.63636363637,0.18181818181818182,0.14,726.203941730934,0
1024945,82.0,241957.0,50.0,24195.7,0.0,121.0,218.0,22.0,161.0,12.1,0.0,21.8,9529.0,0.0005000888587641606,9.505821282293961e-05,2.066482887455209e-05,0.03938303086912137,0.0009009865389304711,0.0006654074897605773,2950.6951219512193,0.2682926829268293,2.42,1080.1651785714287,0
1025090,25.0,300497.0,32.0,33388.555555555555,0.0,167.0,402.0,164.0,153.0,18.555555555555557,0.5555555555555556,44.666666666666664,17210.0,0.0005557459808250997,0.00046589483422463453,0.0002129804956455472,0.05727178640718543,0.0013377837382735935,0.0005091564974026363,12019.88,6.56,5.21875,3494.1511627906975,0
1025374,8.0,55350.0,28.0,18450.0,0.0,56.0,41.0,22.0,2.0,18.666666666666668,0.0,13.666666666666666,5671.0,0.001011743450767841,1.8066847335140017e-05,0.0003794037940379404,0.10245709123757904,0.0007407407407407407,3.6133694670280034e-05,6918.75,2.75,2.0,3953.5714285714284,0
1026658,17.0,235120.0,50.0,58780.0,324.0,54.0,190.0,84.0,135.0,13.5,0.0,47.5,66591.0,0.00022966995576726777,0.0003317454916638312,0.00021265736645117387,0.28322133378700237,0.0008080979925144607,0.0005741748894181694,13830.588235294117,4.9411764705882355,1.08,8107.586206896552,0
1026741,30.0,64089.0,43.0,7121.0,0.0,80.0,83.0,32.0,38.0,8.88888888888889,0.1111111111111111,9.222222222222221,195.0,0.0012482641326904773,0.00043689244644166703,0.00020284292156220256,0.0030426438234330386,0.0012950740376663702,0.0005929254630279768,2136.3,1.0666666666666667,1.8604651162790697,4577.785714285715,0
1026910,11.0,64485.0,43.0,12897.0,0.0,45.0,82.0,39.0,24.0,9.0,2.0,16.4,6823.0,0.0006978367062107466,0.0002946421648445375,0.00048073195316740327,0.10580755214390944,0.0012716135535395829,0.0003721795766457316,5862.272727272727,3.5454545454545454,1.0465116279069768,6448.5,0
1027075,2.0,15394.0,50.0,7697.0,0.0,5.0,13.0,3.0,1.0,2.5,0.0,6.5,799.0,0.00032480187085877615,0.0,0.0001948811225152657,0.05190333896323243,0.000844484864232818,6.496037417175523e-05,7697.0,1.5,0.1,3848.5,0
1027294,3.0,10529.0,16.0,10529.0,0.0,6.0,8.0,0.0,12.0,6.0,0.0,8.0,0.0,0.000569854687054801,0.0,0.0,0.0,0.0007598062494064014,0.001139709374109602,3509.6666666666665,0.0,0.375,526.45,0
1027430,27.0,127999.0,29.0,18285.571428571428,0.0,174.0,104.0,33.0,35.0,24.857142857142858,0.0,14.857142857142858,6081.0,0.0013593856202001578,2.3437683106899272e-05,0.00030468988038969053,0.047508183657684826,0.0008125063477058415,0.0002734396362471582,4740.7037037037035,1.2222222222222223,6.0,707.1767955801105,0
1027774,4.0,29807.0,48.0,7451.75,0.0,4.0,21.0,8.0,6.0,1.0,0.0,5.25,0.0,0.00013419666521286946,0.0,0.00033549166303217364,0.0,0.0007045324923675647,0.00020129499781930418,7451.75,2.0,0.08333333333333333,14903.5,0
1027795,242.0,457381.0,50.0,45738.1,0.0,511.0,614.0,112.0,204.0,51.1,0.0,61.4,54671.0,0.0011172304927401882,0.00018584068861627397,0.00015960435610574115,0.11953054455694487,0.0013424256801222614,0.0004460176526790575,1890.004132231405,0.4628099173553719,10.22,1694.0037037037036,0
1028127,105.0,205249.0,44.0,22805.444444444445,0.0,356.0,280.0,63.0,98.0,39.55555555555556,0.0,31.11111111111111,10025.0,0.0017344786089091785,6.820983293463062e-05,0.00032156064097754435,0.048843112512119424,0.0013641966586926124,0.00047746883054241435,1954.752380952381,0.6,8.090909090909092,795.5387596899225,0
1028265,7.0,35080.0,50.0,5846.666666666667,0.0,11.0,51.0,17.0,10.0,1.8333333333333333,0.0,8.5,67.0,0.00031356898517673887,0.0007696693272519954,0.00031356898517673887,0.0019099201824401368,0.0014538198403648802,0.00028506271379703536,5011.428571428572,2.4285714285714284,0.22,5011.428571428572,0
1028680,12.0,849156.0,50.0,84915.6,0.0,464.0,47.0,15.0,46.0,46.4,0.0,4.7,0.0,0.0005464249207448337,0.0,2.237515839256862e-05,0.0,5.534907602372238e-05,5.417143610832403e-05,70763.0,1.25,9.28,849156.0,0
1028721,167.0,355155.0,50.0,35515.5,0.0,127.0,643.0,264.0,129.0,12.7,0.0,64.3,9718.0,0.00035759034787627935,0.0007264433838746463,0.00028438287508271036,0.027362700792611678,0.0018104771156255718,0.00036322169193732314,2126.676646706587,1.5808383233532934,2.54,1014.7285714285714,0
1028976,11.0,92101.0,39.0,15350.166666666666,0.0,106.0,91.0,16.0,49.0,17.666666666666668,0.0,15.166666666666666,4467.0,0.0011509104135677137,7.600351787711317e-05,0.00014114939034321017,0.048501102051009215,0.0009880457324024712,0.0005320246251397922,8372.818181818182,1.4545454545454546,2.717948717948718,1805.9019607843138,0
1029040,7.0,26437.0,30.0,5287.4,0.0,77.0,39.0,19.0,24.0,15.4,0.0,7.8,2448.0,0.002912584635170405,0.0002647804213791277,0.000567386617240988,0.09259749593372925,0.0014752052048265687,0.0009078185875855808,3776.714285714286,2.7142857142857144,2.566666666666667,5287.4,0
1029170,29.0,81994.0,50.0,16398.8,444.0,33.0,201.0,86.0,35.0,6.6,0.0,40.2,10802.0,0.0004024684733029246,0.0018537941800619558,0.00030490035856282167,0.131741346927824,0.002451398882845086,0.00042686050198795033,2827.3793103448274,2.9655172413793105,0.66,1037.8987341772151,0
1029223,9.0,66078.0,50.0,16519.5,0.0,46.0,48.0,8.0,1.0,11.5,0.0,12.0,24613.0,0.0006961469778140985,0.0,0.000151336299524804,0.37248403402040015,0.0007264142377190593,1.5133629952480402e-05,7342.0,0.8888888888888888,0.92,4405.2,0
1029357,96.0,474086.0,50.0,47408.6,0.0,487.0,753.0,433.0,224.0,48.7,0.0,75.3,880.0,0.0010272397834991964,0.0011622363874908771,0.00026788388604599163,0.0018562033048856114,0.0015883194188396198,0.00047248811397088294,4938.395833333333,4.510416666666667,9.74,2184.7281105990783,0
1029629,16.0,19176.0,45.0,9588.0,0.0,6.0,27.0,4.0,70.0,3.0,0.0,13.5,4.0,0.00031289111389236547,5.214851898206091e-05,0.00026074259491030456,0.00020859407592824363,0.0014080100125156445,0.0036503963287442638,1198.5,0.25,0.13333333333333333,2130.6666666666665,0
1029655,3.0,267270.0,23.0,89090.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,9.353836943914393e-05,4.115688255322333e-05,89090.0,0.0,0.0,0.0,1
1029734,15.0,814334.0,50.0,81433.4,0.0,599.0,329.0,1.0,67.0,59.9,0.0,32.9,0.0,0.0007355704170524625,0.0,1.227997357349687e-06,0.0,0.000404011130568047,8.227582294242903e-05,54288.933333333334,0.06666666666666667,11.98,558.528120713306,0
1030145,20.0,93868.0,41.0,13409.714285714286,0.0,194.0,85.0,15.0,58.0,27.714285714285715,0.0,12.142857142857142,6751.0,0.002066732006647633,1.0653257766224912e-05,0.0001811053820258235,0.07192014317978437,0.0009055269101291175,0.0006178889504410449,4693.4,0.75,4.7317073170731705,3610.3076923076924,0
1030410,57.0,281538.0,50.0,28153.8,0.0,55.0,320.0,92.0,39.0,5.5,0.2,32.0,22056.0,0.00019535551151176752,0.00023797853220524406,0.00028770538968096666,0.07834111203460989,0.0011366138851593745,0.00013852481725379876,4939.263157894737,1.6140350877192982,1.1,3433.390243902439,0
1030517,9.0,97557.0,22.0,19511.4,0.0,127.0,77.0,28.0,43.0,25.4,0.0,15.4,16500.0,0.0013018030484742253,2.0500835409042918e-05,0.0002767612780220794,0.16913189212460408,0.0007892821632481524,0.00044076796129442276,10839.666666666666,3.111111111111111,5.7727272727272725,1175.3855421686746,0
1030544,14.0,31836.0,50.0,15918.0,340.0,22.0,28.0,6.0,1.0,11.0,0.0,14.0,3402.0,0.0006910415881392134,9.423294383716548e-05,0.00028269883151149644,0.10686015831134564,0.0008795074758135445,3.1410981279055156e-05,2274.0,0.42857142857142855,0.44,1989.75,0
1030657,116.0,127119.0,50.0,14124.333333333334,0.0,36.0,210.0,20.0,33.0,4.0,0.0,23.333333333333332,11790.0,0.00028319920704222027,0.0001573328928012335,6.293315712049339e-05,0.09274774030632714,0.0016519953744129517,0.00025959927312203525,1095.853448275862,0.1724137931034483,0.72,3738.794117647059,0
1030770,9.0,14415.0,40.0,3603.75,0.0,2.0,21.0,3.0,2.0,0.5,0.0,5.25,1831.0,0.00013874436351023238,0.00013874436351023238,0.00013874436351023238,0.12702046479361775,0.0014568158168574402,0.00013874436351023238,1601.6666666666667,0.3333333333333333,0.05,3603.75,0
1031029,8.0,427395.0,40.0,71232.5,0.0,59.0,10.0,0.0,1.0,9.833333333333334,0.0,1.6666666666666667,0.0,0.0001380456018437277,0.0,0.0,0.0,2.339755963453012e-05,2.339755963453012e-06,53424.375,0.0,1.475,187.9485488126649,0
1031352,15.0,37708.0,42.0,4713.5,0.0,153.0,101.0,67.0,23.0,19.125,0.0,12.625,6983.0,0.0040574944308899965,0.00018563700010607828,0.0003447544287684311,0.18518616739153496,0.0026784767158162725,0.0006099501432056858,2513.866666666667,4.466666666666667,3.642857142857143,7541.6,0
1031454,46.0,191450.0,47.0,19145.0,0.0,126.0,254.0,41.0,98.0,12.6,0.0,25.4,11401.0,0.0006581352833638026,4.700966309741447e-05,0.00022460172368764692,0.059550796552624706,0.0013267171585270305,0.0005118829981718465,4161.95652173913,0.8913043478260869,2.6808510638297873,1724.7747747747749,0
1031706,67.0,92791.0,50.0,11598.875,0.0,57.0,125.0,42.0,56.0,7.125,0.0,15.625,6323.0,0.0006142837128600834,0.0003556379390242588,0.0003556379390242588,0.06814238449849662,0.0013471134053949197,0.000603506805616924,1384.9402985074628,0.6268656716417911,1.14,3313.964285714286,0
1031914,14.0,42879.0,37.0,14293.0,0.0,119.0,48.0,9.0,15.0,39.666666666666664,0.0,16.0,3911.0,0.002775251288509527,6.996431819771916e-05,0.0002098929545931575,0.09121014949042655,0.0011194290911635066,0.00034982159098859584,3062.785714285714,0.6428571428571429,3.2162162162162162,21439.5,0
1032032,8.0,453741.0,50.0,75623.5,0.0,3268.0,34.0,5.0,44.0,544.6666666666666,0.0,5.666666666666667,0.0,0.007202346713213044,0.0,1.3223402778236924e-05,0.0,7.493261574334256e-05,9.697162037373744e-05,56717.625,0.625,65.36,645.4352773826458,0
1032271,22.0,80644.0,40.0,11520.57142857143,0.0,89.0,81.0,12.0,9.0,12.714285714285714,0.0,11.571428571428571,1870.0,0.0011036158920688457,4.9600714250285204e-05,0.0001488021427508556,0.023188333912008332,0.0010044144635682755,0.0001116016070631417,3665.6363636363635,0.5454545454545454,2.225,16128.8,0
1032490,5.0,12332.0,37.0,4110.666666666667,0.0,3.0,8.0,2.0,5.0,1.0,0.3333333333333333,2.6666666666666665,5344.0,0.00024326954265325982,8.10898475510866e-05,8.10898475510866e-05,0.4333441453130068,0.0006487187804086928,0.000405449237755433,2466.4,0.4,0.08108108108108109,0.0,0
1033011,16.0,96291.0,39.0,10699.0,0.0,37.0,110.0,41.0,23.0,4.111111111111111,0.0,12.222222222222221,22737.0,0.00038425190308543895,0.000228474104537288,0.00024924447767704145,0.23612798703928717,0.0011423705226864401,0.00023885929110716475,6018.1875,2.5625,0.9487179487179487,6018.1875,0
1033126,37.0,227821.0,38.0,22782.1,0.0,193.0,236.0,46.0,68.0,19.3,0.0,23.6,36022.0,0.0008471563200934067,8.339880871385869e-05,0.00019313408333735695,0.1581153624995062,0.0010359009924458236,0.0002984799469759153,6157.324324324324,1.2432432432432432,5.078947368421052,1116.7696078431372,0
1033183,13.0,768383.0,50.0,76838.3,0.0,1349.0,402.0,7.0,17.0,134.9,0.0,40.2,0.0,0.0017556348852069865,0.0,9.110040175277173e-06,0.0,0.0005231765929230605,2.212438328281599e-05,59106.38461538462,0.5384615384615384,26.98,436.3333333333333,0
1033884,80.0,115961.0,50.0,12884.555555555555,0.0,0.0,15.0,0.0,178.0,0.0,0.0,1.6666666666666667,1234.0,0.0,0.0,0.0,0.01064150878312536,0.0001293538344788334,0.0015349988358154896,1449.5125,0.0,0.0,115961.0,0
1033908,3.0,32169.0,14.0,16084.5,0.0,27.0,16.0,6.0,0.0,13.5,0.0,8.0,0.0,0.0008393173552177563,0.0,0.00018651496782616804,0.0,0.0004973732475364481,0.0,10723.0,2.0,1.9285714285714286,473.0735294117647,0
